row,title,url,doi,domain,publisher_hint,access_group,item_kind_hint,tags,evaluation,inspiration,author_info,features,conclusions,useful_figures_data,notes
81,Thermal properties of Central Aare granite for temperatures up to 500°C: Irreversible changes due to thermal crack formation - Kant - 2017 - Geophysical Research Letters - Wiley Online Library,https://agupubs.onlinelibrary.wiley.com/doi/10.1002/2016GL070990,10.1002/2016GL070990,agupubs.onlinelibrary.wiley.com,Wiley,manual_or_institution_required,article_candidate,,5次循环加热冷却下，导热、热扩散系数、比热容变化。（可引用：进一步的加热/冷却循环对于热性能的额外退化是无效的，因为材料现在可以膨胀到开裂的晶界中，并且热应力不足以导致进一步的开裂。）,,中阿勒花岗岩在高达500°C的温度下的热性能：由于热裂纹的形成而发生不可逆的变化,0-500℃花岗岩空冷后的导热、热扩散、热容变化。,比热容全程没什么太大变化；导热和热扩散系数在第一次循环有明显变化，后面几次基本没有明显衰减。,,"评价: 5次循环加热冷却下，导热、热扩散系数、比热容变化。（可引用：进一步的加热/冷却循环对于热性能的额外退化是无效的，因为材料现在可以膨胀到开裂的晶界中，并且热应力不足以导致进一步的开裂。）
作者信息: 中阿勒花岗岩在高达500°C的温度下的热性能：由于热裂纹的形成而发生不可逆的变化
特点: 0-500℃花岗岩空冷后的导热、热扩散、热容变化。
结论: 比热容全程没什么太大变化；导热和热扩散系数在第一次循环有明显变化，后面几次基本没有明显衰减。"
82,https://link.springer.com/article/10.1007/s40948-022-00388-0,https://link.springer.com/article/10.1007/s40948-022-00388-0,10.1007/s40948-022-00388-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,内容很多，等获取全文以后再仔细分析,循环热冲击后  三轴试验,,循环热冲击对三轴压缩下花岗岩力学行为的影响,不同温度循环热冲击后，XRD、电镜、声发射、三轴力学强度、破坏形式。详细讨论了围压、循环次数、温度对抗压强度的影响,,,"标记: 内容很多，等获取全文以后再仔细分析
评价: 循环热冲击后  三轴试验
作者信息: 循环热冲击对三轴压缩下花岗岩力学行为的影响
特点: 不同温度循环热冲击后，XRD、电镜、声发射、三轴力学强度、破坏形式。详细讨论了围压、循环次数、温度对抗压强度的影响"
83,The role of multiple heating and water cooling cycles on physical and mechanical responses of granite rocks | Geomechanics and Geophysics for Geo-Energy and Geo-Resources (springer.com),https://link.springer.com/article/10.1007/s40948-021-00267-0,10.1007/s40948-021-00267-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,和上面一篇差不多，区别一个单轴一个三轴,循环热冲击后 单轴压缩,,多次加热和水冷循环对花岗岩岩石物理力学响应的作用,循环热冲击后，单轴强度、XRD、AE,,,"标记: 和上面一篇差不多，区别一个单轴一个三轴
评价: 循环热冲击后 单轴压缩
作者信息: 多次加热和水冷循环对花岗岩岩石物理力学响应的作用
特点: 循环热冲击后，单轴强度、XRD、AE"
84,变热循环后砂岩物理力学性能试验研究 |工程地质与环境通报 (springer.com),https://link.springer.com/article/10.1007/s10064-020-01779-x,10.1007/s10064-020-01779-x,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,高于400℃，砂岩的各项指标才有明显衰减///室温抗拉强度5MPa////砂岩导热系数,,不同温度循环热冲击下砂岩的物理力学性质,100-600水冷热冲击砂岩的：抗拉强度、颜色变化、导热系数变化、波速变化。,高温下各种矿物的线膨胀系数参考图,,"评价: 高于400℃，砂岩的各项指标才有明显衰减///室温抗拉强度5MPa////砂岩导热系数
作者信息: 不同温度循环热冲击下砂岩的物理力学性质
特点: 100-600水冷热冲击砂岩的：抗拉强度、颜色变化、导热系数变化、波速变化。
结论: 高温下各种矿物的线膨胀系数参考图"
85,Thermal properties of sandstone after treatment at high temperature - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160916300338?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,可以参考高温下砂岩的热物理参数,,砂岩高温处理后的热性能,25-900℃砂岩缓慢冷却后，导热系数、热扩散系数、比热容。孔隙率与上述参数的变化关系,,,"评价: 可以参考高温下砂岩的热物理参数
作者信息: 砂岩高温处理后的热性能
特点: 25-900℃砂岩缓慢冷却后，导热系数、热扩散系数、比热容。孔隙率与上述参数的变化关系"
86,The effect of rapid cooling on the thermal diffusivity of granite - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0926985118307869,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,400℃是裂纹宽度迅速增大的阈值，是热扩散系数快速降低的阈值,,快速冷却对花岗岩热扩散率的影响,两种花岗岩不同高温水中热冲击处理不同循环，热扩散系数。讨论了：①热扩散系数和导热系数的关系；②不同矿物在不同温度下的热扩散系数；③热扩散率和晶间裂纹、晶内裂纹的关系，和裂缝宽度长度的关系，,,,"评价: 400℃是裂纹宽度迅速增大的阈值，是热扩散系数快速降低的阈值
作者信息: 快速冷却对花岗岩热扩散率的影响
特点: 两种花岗岩不同高温水中热冲击处理不同循环，热扩散系数。讨论了：①热扩散系数和导热系数的关系；②不同矿物在不同温度下的热扩散系数；③热扩散率和晶间裂纹、晶内裂纹的关系，和裂缝宽度长度的关系，"
87,Macroscopic and microscopic experimental research on granite properties after high-temperature and water-cooling cycles - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0375650521000390,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,400℃阈值；第一次循环效果最明显，后面不明显,,高温水冷循环后花岗岩特性的宏观和微观实验研究,不同温度花岗岩水中循环热冲击以后的：力学强度、波速、裂纹数量密度。结论是：400℃是破坏阈值，第一次循环以后的衰减都远没有第一次大。讨论：①热破裂=不均匀膨胀+热冲击的拉应力+疲劳损伤。②基于波速表征的损伤。③多次循环效果不明显的原因归结为E的衰减和裂缝空隙的增多,,,"评价: 400℃阈值；第一次循环效果最明显，后面不明显
作者信息: 高温水冷循环后花岗岩特性的宏观和微观实验研究
特点: 不同温度花岗岩水中循环热冲击以后的：力学强度、波速、裂纹数量密度。结论是：400℃是破坏阈值，第一次循环以后的衰减都远没有第一次大。讨论：①热破裂=不均匀膨胀+热冲击的拉应力+疲劳损伤。②基于波速表征的损伤。③多次循环效果不明显的原因归结为E的衰减和裂缝空隙的增多"
88,Influence of multiple porous structure evolution on physical–mechanical properties and damage mechanism of sandstone heated continuously/periodically with the identical heating time | Bulletin of Engineering Geology and the Environment (springer.com),https://link.springer.com/article/10.1007/s10064-022-03020-3,10.1007/s10064-022-03020-3,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,可引用：600 °C处理后水冷组与空冷组组合样品之间的差异是由热冲击引起的。热冲击更容易形成表面裂纹，这为冷却介质的浸泡提供了有利的通道。水沿着间隙深入试样，并继续在轨道中进行快速的热交换。,,多孔结构演化对连续/定期加热且加热时间相同的砂岩物理力学性能和损伤机理的影响,两种方式的加热（200-800）循环5次以后，UCS、BTS、AE、核磁、,,,"评价: 可引用：600 °C处理后水冷组与空冷组组合样品之间的差异是由热冲击引起的。热冲击更容易形成表面裂纹，这为冷却介质的浸泡提供了有利的通道。水沿着间隙深入试样，并继续在轨道中进行快速的热交换。
作者信息: 多孔结构演化对连续/定期加热且加热时间相同的砂岩物理力学性能和损伤机理的影响
特点: 两种方式的加热（200-800）循环5次以后，UCS、BTS、AE、核磁、"
89,"Influence of different thermal cycling treatments on the physical, mechanical and transport properties of granite - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S0375650518300907?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,渗透性引用,600℃时水冷渗透性增大了79.3倍，空冷增大了35.6倍,,不同热冲击处理对花岗岩物理、力学和渗透性的影响,空冷水冷不同温度花岗岩的，体积、质量、波速、UCS、BTS、渗透性变化,,,"标记: 渗透性引用
评价: 600℃时水冷渗透性增大了79.3倍，空冷增大了35.6倍
作者信息: 不同热冲击处理对花岗岩物理、力学和渗透性的影响
特点: 空冷水冷不同温度花岗岩的，体积、质量、波速、UCS、BTS、渗透性变化"
90,高温下花岗岩的声发射和损伤特性 - 徐 - 2018 - 材料科学与工程进展 - Wiley 在线图书馆,https://onlinelibrary.wiley.com/doi/10.1155/2018/8149870,10.1155/2018/8149870,onlinelibrary.wiley.com,Wiley,manual_or_institution_required,article_candidate,,实时高温下花岗岩的力学强度和声发射相应,,,,,,评价: 实时高温下花岗岩的力学强度和声发射相应
91,花岗岩实时高温和自然冷却后力学性能及碰撞特性的比较研究 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-023-03380-6,10.1007/s00603-023-03380-6,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,实时高温和缓慢冷却处理下的动力学响应参数,,,实时、高温后、动力学参数差异,,,"评价: 实时高温和缓慢冷却处理下的动力学响应参数
特点: 实时、高温后、动力学参数差异"
92,共和花岗岩在实时高温下的力学损伤和蠕变特性试验研究 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0375650524001871?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,实时高温下的单轴、蠕变试验,,没有提到与高温冷却后的情况做对比,,,,"评价: 实时高温下的单轴、蠕变试验
作者信息: 没有提到与高温冷却后的情况做对比"
93,高温高压超临界水条件下花岗岩损伤的实验研究 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0920410519304851,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,超临界水花岗岩热处理,对比了室温、马弗炉加热、超临界水加热的花岗岩的强度、波速、显微薄片等常见参数，以及SEM图像、XRD成分分析的结果,,,但是最后也没给出合理的超临界水加热花岗岩导致热损伤更严重的理由,,,"标记: 超临界水花岗岩热处理
评价: 对比了室温、马弗炉加热、超临界水加热的花岗岩的强度、波速、显微薄片等常见参数，以及SEM图像、XRD成分分析的结果
特点: 但是最后也没给出合理的超临界水加热花岗岩导致热损伤更严重的理由"
94,单轴压缩作用下花岗岩的温度依赖性声发射特性及统计本构模型 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524003664,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,热处理后 花岗岩的相关参数,对比了不同温度缓慢冷却以后花岗岩的各项参数,,在花岗岩上钻孔埋传感器了,对损伤的分析还是很深入的，具体的计算了热损伤、力学损伤、总损伤,,,"标记: 热处理后 花岗岩的相关参数
评价: 对比了不同温度缓慢冷却以后花岗岩的各项参数
作者信息: 在花岗岩上钻孔埋传感器了
特点: 对损伤的分析还是很深入的，具体的计算了热损伤、力学损伤、总损伤"
95,高温花岗岩和热处理花岗岩的机械性能比较 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S100363261664311X?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,实时高温和高温后的强度对比,对比了不同温度下、实时高温和高温缓慢冷却后的强度、变形、破坏形式,,高温单轴强度,数据量挺多，可以参考,,,"标记: 实时高温和高温后的强度对比
评价: 对比了不同温度下、实时高温和高温缓慢冷却后的强度、变形、破坏形式
作者信息: 高温单轴强度
特点: 数据量挺多，可以参考"
96,高温处理后花岗岩的物理机械性能 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-019-01919-0,10.1007/s00603-019-01919-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,被引108次,高温处理后的花岗岩的力学性能以及常规分析,,,东西做的很全，可以用来当参考文献,,,"标记: 被引108次
评价: 高温处理后的花岗岩的力学性能以及常规分析
特点: 东西做的很全，可以用来当参考文献"
97,高温对花岗岩热性能的影响 |岩石力学和岩石工程,https://link.springer.com/article/10.1007/s00603-019-1733-0,10.1007/s00603-019-1733-0,link.springer.com,Springer,auto_pdf_candidate,article_candidate,孙强,高温缓慢冷却后测得导热参数及波速,,,导热系数变化的的参考文献,,,"标记: 孙强
评价: 高温缓慢冷却后测得导热参数及波速
特点: 导热系数变化的的参考文献"
103,Influence of Real-Time Heating on Mechanical Behaviours of Rocks (hindawi.com),https://www.hindawi.com/journals/ace/2020/8879922/,,www.hindawi.com,www.hindawi.com,needs_review,article_candidate,,作为参考,,实时加热对岩石力学行为的影响,分析了实时高温（到800℃）下，花岗岩、砂岩、大理岩的UCS,,,"评价: 作为参考
作者信息: 实时加热对岩石力学行为的影响
特点: 分析了实时高温（到800℃）下，花岗岩、砂岩、大理岩的UCS"
104,Experimental study on permeability and porosity evolution of host rock with varying damage degrees in excavation damaged area under real-time ultra-high temperature and triaxial stress/seepage pressure condition | Bulletin of Engineering Geology and the Environment (springer.com),https://link.springer.com/article/10.1007/s10064-021-02408-x,10.1007/s10064-021-02408-x,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,通过三轴预加载获得了不同损伤程度的试件，然后在这基础上再进行渗透实验，这种思路可以借鉴,,实时超高温三轴应力/渗压条件下开挖破坏区不同破坏程度围岩渗透率和孔隙度演化试验研究,通过预三轴加载，获得了不同破坏程度的试件，然后进行渗透测试，获得了不同温度、渗透压下的渗透性,,,"评价: 通过三轴预加载获得了不同损伤程度的试件，然后在这基础上再进行渗透实验，这种思路可以借鉴
作者信息: 实时超高温三轴应力/渗压条件下开挖破坏区不同破坏程度围岩渗透率和孔隙度演化试验研究
特点: 通过预三轴加载，获得了不同破坏程度的试件，然后进行渗透测试，获得了不同温度、渗透压下的渗透性"
105,Damage deterioration mechanism and damage constitutive modelling of red sandstone under cyclic thermal-cooling treatments | Archives of Civil and Mechanical Engineering (springer.com),https://link.springer.com/article/10.1007/s43452-022-00505-6,10.1007/s43452-022-00505-6,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,循环次数增加，峰值强度线性降低（和前面的有出入），温度越高，循环后的降幅越大,,循环热冷处理下红砂岩损伤劣化机理及损伤本构模型,循环热冲击下砂岩的UCS、破坏形式、声发射。讨论了损伤本构模型,,,"评价: 循环次数增加，峰值强度线性降低（和前面的有出入），温度越高，循环后的降幅越大
作者信息: 循环热冷处理下红砂岩损伤劣化机理及损伤本构模型
特点: 循环热冲击下砂岩的UCS、破坏形式、声发射。讨论了损伤本构模型"
106,The effect of high temperature on tensile strength of sandstone - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1359431116319524,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,高温缓慢冷却砂岩的抗拉强度,,高温对砂岩抗拉强度的影响,0-900℃砂岩缓慢冷却后的BTS，波速，以及两者关系,,,"评价: 高温缓慢冷却砂岩的抗拉强度
作者信息: 高温对砂岩抗拉强度的影响
特点: 0-900℃砂岩缓慢冷却后的BTS，波速，以及两者关系"
107,Heat-capacity measurements of sandstone at high temperatures | Geomechanics and Geophysics for Geo-Energy and Geo-Resources (springer.com),https://link.springer.com/article/10.1007/s40948-018-0099-1?utm_source=xmol&utm_medium=affiliate&utm_content=meta&utm_campaign=DDCN_1_GL01_metadata,10.1007/s40948-018-0099-1,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,等获取全文以后补充完整,,高温砂岩热容测量,,,,"评价: 等获取全文以后补充完整
作者信息: 高温砂岩热容测量"
108,Applied Sciences | Free Full-Text | Physical and Mechanical Properties and Damage Mechanism of Sandstone at High Temperatures (mdpi.com),https://www.mdpi.com/2076-3417/14/1/444,,www.mdpi.com,MDPI,auto_pdf_candidate,article_candidate,,针对升温速率对砂岩强度的影响,,高温下砂岩的物理力学性能及损伤机理,不同升温速率、不同高温对UCS强度和杨氏模量的影响,升温速率越大、强度越小。。温度升高，强度先增大后减小，600℃以前增大，以后减小。（真的假的啊，感觉这个临界值有点离谱）,,"评价: 针对升温速率对砂岩强度的影响
作者信息: 高温下砂岩的物理力学性能及损伤机理
特点: 不同升温速率、不同高温对UCS强度和杨氏模量的影响
结论: 升温速率越大、强度越小。。温度升高，强度先增大后减小，600℃以前增大，以后减小。（真的假的啊，感觉这个临界值有点离谱）"
109,Investigation of high-temperature effects on the strengthening and degradation of mechanical property in sandstone - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0306261923018962,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,参考,高温砂岩缓慢冷却的典型文章，强度、成分、孔隙数据都有。（引用：相比600以前，600℃下以后微孔显著减小、介孔显著增多；总体孔隙率随着温度的升高而增大，400以前增幅不大，400以后快速增大。）,,高温对砂岩力学性能强化和退化的影响研究,砂岩缓慢加热缓慢冷却，UCS、孔隙率、核磁。结果显示：200-600强度增加，600-800强度衰减。,相比600以前，600℃下，介孔显著增多；总体孔隙率随着温度的升高而增大。,,"标记: 参考
评价: 高温砂岩缓慢冷却的典型文章，强度、成分、孔隙数据都有。（引用：相比600以前，600℃下以后微孔显著减小、介孔显著增多；总体孔隙率随着温度的升高而增大，400以前增幅不大，400以后快速增大。）
作者信息: 高温对砂岩力学性能强化和退化的影响研究
特点: 砂岩缓慢加热缓慢冷却，UCS、孔隙率、核磁。结果显示：200-600强度增加，600-800强度衰减。
结论: 相比600以前，600℃下，介孔显著增多；总体孔隙率随着温度的升高而增大。"
110,Changes in mechanical properties and fracture behaviors of heated marble subjected to liquid nitrogen cooling - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0013794422000236?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,数值模拟部分和我的思路差不多，可以参考,,液氮冷却下加热大理岩力学性能及断裂行为的变化,液氮热冲击和空冷（25 100 200 300）以后，UCS AE 波速 压汞实验孔隙变化 破坏形式 破坏面粗糙度。通过数值模拟讨论了由于热膨胀系数差异引起的破坏。,,,"评价: 数值模拟部分和我的思路差不多，可以参考
作者信息: 液氮冷却下加热大理岩力学性能及断裂行为的变化
特点: 液氮热冲击和空冷（25 100 200 300）以后，UCS AE 波速 压汞实验孔隙变化 破坏形式 破坏面粗糙度。通过数值模拟讨论了由于热膨胀系数差异引起的破坏。"
111,Experimental Evaluation of Physical and Mechanical Properties of Geothermal Reservoir Rock after Different Cooling Treatments | Rock Mechanics and Rock Engineering (springer.com),https://link.springer.com/article/10.1007/s00603-020-02200-5,10.1007/s00603-020-02200-5,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,花岗岩：液氮大于水大于空冷。上面砂岩是水大于液氮大于空冷。,,不同冷却处理后地热储层岩石物理力学性质试验评价,高温花岗岩 水冷 空冷 液氮处理后，UCS 波速 孔隙率 AE 破坏形式 显微镜下微裂缝 的变化，总结是液氮高于水高于空冷。讨论部分主要两部分：①用波速、强度表征热冲击损伤；②分析热冲击的损伤机制。,,,"评价: 花岗岩：液氮大于水大于空冷。上面砂岩是水大于液氮大于空冷。
作者信息: 不同冷却处理后地热储层岩石物理力学性质试验评价
特点: 高温花岗岩 水冷 空冷 液氮处理后，UCS 波速 孔隙率 AE 破坏形式 显微镜下微裂缝 的变化，总结是液氮高于水高于空冷。讨论部分主要两部分：①用波速、强度表征热冲击损伤；②分析热冲击的损伤机制。"
112,Effects of rapid cooling treatment on heated sandstone: a comparison between water and liquid nitrogen cooling | Bulletin of Engineering Geology and the Environment (springer.com),https://link.springer.com/article/10.1007/s10064-019-01571-6,10.1007/s10064-019-01571-6,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,液氮损伤大于水,,快速冷却处理对加热砂岩的影响：水冷与液氮冷却的比较,0-600高温砂岩，水冷液氮冷处理后的：UCS、破坏形式、波速、抗拉强度、断裂韧性。讨论了：①拟合了波速和强度的关系；②引用了了最大边界拉应力的公式，然后分析了对流换热系数的差异。最后在结论里也说了，整个过程的破坏要分成高温的破坏和冷却的破坏，来分别找原因,,,"评价: 液氮损伤大于水
作者信息: 快速冷却处理对加热砂岩的影响：水冷与液氮冷却的比较
特点: 0-600高温砂岩，水冷液氮冷处理后的：UCS、破坏形式、波速、抗拉强度、断裂韧性。讨论了：①拟合了波速和强度的关系；②引用了了最大边界拉应力的公式，然后分析了对流换热系数的差异。最后在结论里也说了，整个过程的破坏要分成高温的破坏和冷却的破坏，来分别找原因"
113,Cryogenic quenching of rock using liquid nitrogen as a coolant: Investigation of surface effects - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0017931017325954,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,关于液氮沸腾、传热系数、材料表面情况相关的引言写的很全面，值得参考,岩石液氮淬火的表面效应研究,,使用液氮作为冷却剂对岩石进行低温淬火：表面效应研究,测试了光滑表面、粗糙表面、刻线表面、涂油表面岩石在液氮中的LFP温度的变化。,,,"标记: 关于液氮沸腾、传热系数、材料表面情况相关的引言写的很全面，值得参考
评价: 岩石液氮淬火的表面效应研究
作者信息: 使用液氮作为冷却剂对岩石进行低温淬火：表面效应研究
特点: 测试了光滑表面、粗糙表面、刻线表面、涂油表面岩石在液氮中的LFP温度的变化。"
114,Regulated transient pool boiling of water during quenching on nanostructured surfaces with modified wettability from superhydrophilic to superhydrophobic - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0017931014003305,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,表面亲疏水对于热冲击沸腾的重要性？,亲疏表面在热冲击过程中对沸腾的影响,,在纳米结构表面淬火过程中调节水的瞬态池沸腾，润湿性从超亲水性改性到超疏水性,采用具有极端润湿性的纳米结构表面，可以增强沸腾传热或保持稳定的薄膜沸相，从而主动调节瞬态池沸腾。,,,"标记: 表面亲疏水对于热冲击沸腾的重要性？
评价: 亲疏表面在热冲击过程中对沸腾的影响
作者信息: 在纳米结构表面淬火过程中调节水的瞬态池沸腾，润湿性从超亲水性改性到超疏水性
特点: 采用具有极端润湿性的纳米结构表面，可以增强沸腾传热或保持稳定的薄膜沸相，从而主动调节瞬态池沸腾。"
115,Waterless fracturing technologies for unconventional reservoirs-opportunities for liquid nitrogen - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1875510016305996,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,无水压裂研究综述,,非常规油藏的无水压裂技术——液氮的机遇,,,,"评价: 无水压裂研究综述
作者信息: 非常规油藏的无水压裂技术——液氮的机遇"
117,液氮超低温诱导岩石类材料裂缝形成机制研究 (whrsm.ac.cn),http://rockmech.whrsm.ac.cn/CN/abstract/abstract31955.shtml,,rockmech.whrsm.ac.cn,rockmech.whrsm.ac.cn,needs_review,article_candidate,,试验和理论推导，研究了液氮对孔壁破裂的影响，分析了不同距离的破坏。,,液氮超低温诱导岩石类材料裂缝形成机制研究,,,,"评价: 试验和理论推导，研究了液氮对孔壁破裂的影响，分析了不同距离的破坏。
作者信息: 液氮超低温诱导岩石类材料裂缝形成机制研究"
118,Effect of Rapid Thermal Cooling on Mechanical Rock Properties | Rock Mechanics and Rock Engineering (springer.com),https://link.springer.com/article/10.1007/s00603-013-0523-3,10.1007/s00603-013-0523-3,link.springer.com,Springer,auto_pdf_candidate,article_candidate,,引言中关于热应力的描述很好，可以参考,,快速热冷却对机械岩石性质的影响,100 200 300高温以后用风扇空冷，断裂韧度和抗拉强度发生了变化。其他还做了点循环加热冷却，没有仔细看，因为温度太低了。,,,"评价: 引言中关于热应力的描述很好，可以参考
作者信息: 快速热冷却对机械岩石性质的影响
特点: 100 200 300高温以后用风扇空冷，断裂韧度和抗拉强度发生了变化。其他还做了点循环加热冷却，没有仔细看，因为温度太低了。"
119,https://www.sciencedirect.com/science/article/pii/S0960148121011435?via%3Dihub#bib46,https://www.sciencedirect.com/science/article/pii/S0960148121011435?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,太重要了！,和我的预想完全符合，并且我能更好的解释这一现象。另外的启发：由于缺乏液氮输送的耐低温管道和液氮压裂的高效支撑剂，以及消除莱顿弗罗斯特效应的流动参数优化等诸多科学技术难点依然存在。（这部分内容可以考虑写专利）——解释清楚了液氮损伤大于水大于空气的原因了。但是适用于花岗岩，砂岩不知道适用不适用。,,不同冷却处理下热花岗岩物理力学变化的试验研究,25 200 400 600 800高温花岗岩水、空气、液氮冷却。测试：体积、质量、密度、波速、孔隙率、渗透率。测试UCS、抗拉强度、SEM。讨论：①热冲击破坏机理（引用了边界处最大拉应力的计算公式，从对流换热系数变化的角度讨论了液氮损伤最严重的原因，算是给之前“液氮虽然温度低对流换热系数大，但是容易产生莱顿弗罗斯特效应反而降低换热能力，因此谁也不知道到底液氮冷冲击是强还是弱”的论断下了结论。）②把高温缓慢冷却看作是高温造成的损伤，水冷和液氮冷的值减去缓慢冷却的值看作是冷冲击过程的损伤，对比发现高温造成的损伤远远大于冷却的损伤。他后面解释说：因为导热性差，所以温度梯度在试件内不能快速扩散，并且试件小，热冲击时间持续短，所以热冲击造成的损伤小于高温的损伤。这是错误的，因为热冲击造成的影响范围有限，如果仅考虑热冲击的作用范围造成的损伤，那还是比高温的损伤大的。,"Li等[50]发现圆柱形物体在LNC下的传热系数高于WC，Wu等[51]和Wang等[33]发现LNC的效应比WC强，我们的研究也证实了这一点。
加热花岗岩试件上的裂纹增加了传热表面的韧性，这也显著降低了莱顿霜冻效应对冷冲击的影响[52\53]。
加热处理通常对花岗岩试件的物理和机械性能有显著且不可逆的影响[32,54]。",,"标记: 太重要了！
评价: 和我的预想完全符合，并且我能更好的解释这一现象。另外的启发：由于缺乏液氮输送的耐低温管道和液氮压裂的高效支撑剂，以及消除莱顿弗罗斯特效应的流动参数优化等诸多科学技术难点依然存在。（这部分内容可以考虑写专利）——解释清楚了液氮损伤大于水大于空气的原因了。但是适用于花岗岩，砂岩不知道适用不适用。
作者信息: 不同冷却处理下热花岗岩物理力学变化的试验研究
特点: 25 200 400 600 800高温花岗岩水、空气、液氮冷却。测试：体积、质量、密度、波速、孔隙率、渗透率。测试UCS、抗拉强度、SEM。讨论：①热冲击破坏机理（引用了边界处最大拉应力的计算公式，从对流换热系数变化的角度讨论了液氮损伤最严重的原因，算是给之前“液氮虽然温度低对流换热系数大，但是容易产生莱顿弗罗斯特效应反而降低换热能力，因此谁也不知道到底液氮冷冲击是强还是弱”的论断下了结论。）②把高温缓慢冷却看作是高温造成的损伤，水冷和液氮冷的值减去缓慢冷却的值看作是冷冲击过程的损伤，对比发现高温造成的损伤远远大于冷却的损伤。他后面解释说：因为导热性差，所以温度梯度在试件内不能快速扩散，并且试件小，热冲击时间持续短，所以热冲击造成的损伤小于高温的损伤。这是错误的，因为热冲击造成的影响范围有限，如果仅考虑热冲击的作用范围造成的损伤，那还是比高温的损伤大的。
结论: Li等[50]发现圆柱形物体在LNC下的传热系数高于WC，Wu等[51]和Wang等[33]发现LNC的效应比WC强，我们的研究也证实了这一点。
加热花岗岩试件上的裂纹增加了传热表面的韧性，这也显著降低了莱顿霜冻效应对冷冲击的影响[52\53]。
加热处理通常对花岗岩试件的物理和机械性能有显著且不可逆的影响[32,54]。"
120,热损伤环面花岗岩失效模式的尺寸效应 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160923000059,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,太重要了！,值得参考,,热损伤环面花岗岩失效模式的尺寸效应,不同尺寸的圆环在高温处理下的破坏形式,,,"标记: 太重要了！
评价: 值得参考
作者信息: 热损伤环面花岗岩失效模式的尺寸效应
特点: 不同尺寸的圆环在高温处理下的破坏形式"
