row,title,url,doi,domain,publisher_hint,access_group,item_kind_hint,tags,evaluation,inspiration,author_info,features,conclusions,useful_figures_data,notes
214,循环剪切作用下岩石裂隙中非达西流的各向异性 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005547,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,考虑了断面粗糙度各向异性对非达西渗流的各向异性的影响，非常重要，是我的一个重要参考,,,,,,评价: 考虑了断面粗糙度各向异性对非达西渗流的各向异性的影响，非常重要，是我的一个重要参考
215,基于一阶导数均方根的修正粗糙度指数及其与岩石节理峰值剪切强度的关系 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S0013795220317956?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,这个老师的课题组做了一系列粗糙度相关的研究，需要关注一下,,,,,,评价: 这个老师的课题组做了一系列粗糙度相关的研究，需要关注一下
221,基于模糊综合评价的天然岩石节理剪切相关粗糙度分类与强度模型 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160920309163?via=ihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,赵延林,采用模糊评价的方式，研究了粗糙度与剪切强度之间的关系,,,,,,"标记: 赵延林
评价: 采用模糊评价的方式，研究了粗糙度与剪切强度之间的关系"
222,岩石裂缝表面节理粗糙度系数与分形维数的关系 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160915000143?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,李彦容,研究了三种分形维数的计算方法以及用于评估JRC 的准确性,,,,,,"标记: 李彦容
评价: 研究了三种分形维数的计算方法以及用于评估JRC 的准确性"
223,裂缝表面粗糙度在裂隙岩石中宏观流体流动和传热中的作用 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160916300879?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,赵志宏团队,离散裂隙网络考虑裂缝粗糙度的渗流和传热模拟研究,,,,,,"标记: 赵志宏团队
评价: 离散裂隙网络考虑裂缝粗糙度的渗流和传热模拟研究"
224,新的二维不连续性粗糙度参数及其与JRC的相关性 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160910001036?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,提到了粗糙度的方向性（各向异性）,很早就提出了粗糙度的方向性，并且指出最大粗糙度和最小粗糙度的比值可以用来衡量粗糙度的各向异性的程度。,,,只是简单的提了一下粗糙度的各向异性分析，我觉得不仅要考虑比值大小，还要考虑绝对值的大小，以及与剪切方向的关系，总之考虑的因素要多一点，在这个上面继续做一点文章,,,"标记: 提到了粗糙度的方向性（各向异性）
评价: 很早就提出了粗糙度的方向性，并且指出最大粗糙度和最小粗糙度的比值可以用来衡量粗糙度的各向异性的程度。
特点: 只是简单的提了一下粗糙度的各向异性分析，我觉得不仅要考虑比值大小，还要考虑绝对值的大小，以及与剪切方向的关系，总之考虑的因素要多一点，在这个上面继续做一点文章"
225,接头粗糙度系数 （JRC） 的研究进展及其工程应用 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775523000550?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,JRC的各向异性已经被研究的非常多了,要研究JRC方向性，必须仔细参考这篇文章的图和内容,,,,,,"标记: JRC的各向异性已经被研究的非常多了
评价: 要研究JRC方向性，必须仔细参考这篇文章的图和内容"
226,三维激光扫描揭示的节理粗糙度系数的几何异质性 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S001379521930314X,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,讨论了采样间距对JRC的影响；讨论了粗糙度各向异性的相关内容,感觉研究做了一半，只发现采样间距越小，JRC越大，也没给出个更深入的解释或者应该怎么处理,,,分形维数和JRC的计算用了谢和平的方法：,,,"标记: 讨论了采样间距对JRC的影响；讨论了粗糙度各向异性的相关内容
评价: 感觉研究做了一半，只发现采样间距越小，JRC越大，也没给出个更深入的解释或者应该怎么处理
特点: 分形维数和JRC的计算用了谢和平的方法："
229,一种估算岩体中不连续面的 2D 节理粗糙度系数的新方法 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160914002500?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,给出了在Z2基础上改进的JRC计算方法,,,,,,,标记: 给出了在Z2基础上改进的JRC计算方法
230,循环加热和空气冷却处理下花岗岩裂缝的剪切性能变化 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524001161?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,高温后缓慢冷却，最多80次循环，然后做直剪试验，分析粗糙度变化与热循环之间的关系,,,,,,,标记: 高温后缓慢冷却，最多80次循环，然后做直剪试验，分析粗糙度变化与热循环之间的关系
246,基于分形理论的采矿诱导裂缝网络重建和各向异性采矿增强渗透率评估 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524003950,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,基于RJNS3D重建裂缝模型的全过程,,,,,,评价: 基于RJNS3D重建裂缝模型的全过程
257,考虑采样方法和几何特性，重新审视尺度对节理粗糙度系数和剪切强度的影响 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524004104,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,PFC模拟粗糙剪切；,提出了移动窗口采样代替传统的缩放窗口采样，使得不同尺度下的粗糙度值差异不那么大；后面又进行了PFC剪切模拟，研究了粗糙度与剪切之间的关系,需要再仔细看看参考一下,,,,,"标记: PFC模拟粗糙剪切；
评价: 提出了移动窗口采样代替传统的缩放窗口采样，使得不同尺度下的粗糙度值差异不那么大；后面又进行了PFC剪切模拟，研究了粗糙度与剪切之间的关系
启发: 需要再仔细看看参考一下"
258,单轴压缩作用下花岗岩的温度依赖性声发射特性及统计本构模型 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524003664,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,加热-自然冷却以后的单轴压缩力学强度、波速、声发射,试验普通，引用整理的数据不少，可供参考；讨论了力学损伤和热损伤，可参考,,,,,,"标记: 加热-自然冷却以后的单轴压缩力学强度、波速、声发射
评价: 试验普通，引用整理的数据不少，可供参考；讨论了力学损伤和热损伤，可参考"
259,基于遗传算法优化的反向传播神经网络，用于岩石节理粗糙度评估 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005602,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,GABP神经网络的JRC预测,有具体流程，看着很细但是好像又不是很细,,,,,,"标记: GABP神经网络的JRC预测
评价: 有具体流程，看着很细但是好像又不是很细"
272,利用岩心直径变形估算采矿工作面应力的方法 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160922002660,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,和上一篇”使用直径岩芯变形测定采矿引起的应力“内容大致相同，但是这俩研究主要研究水平方向的钻孔岩芯变形,,,,,,,标记: 和上一篇”使用直径岩芯变形测定采矿引起的应力“内容大致相同，但是这俩研究主要研究水平方向的钻孔岩芯变形
278,Lac du Bonnet 花岗岩的岩心盘及其与应力大小的关系 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160909001749?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,非常重要，分析了岩芯饼化厚度与应力之间的关系,根据岩芯饼归一化厚度（厚度与直径的关系），划分了不同的饼化级别与应力条件的关系,,S.S. Lim，C.D. Martin,,,,"标记: 非常重要，分析了岩芯饼化厚度与应力之间的关系
评价: 根据岩芯饼归一化厚度（厚度与直径的关系），划分了不同的饼化级别与应力条件的关系
作者信息: S.S. Lim，C.D. Martin"
280,"松科2号井在4,500 m以下深度提取的岩心的盘片行为及机理 - ScienceDirect",https://www.sciencedirect.com/science/article/pii/S1365160921003580?via%3Dihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,,钻井概况——饼化特征概述——饼化表面形貌扫描——饼化完整性系数——数值模拟结合松辽盆地地应力数据分析,"他这个饼化完整性分析存疑。
不过他似乎研究了距离圆心不同位置的区域的粗糙度，我可以参考这个思路","高明中一个 b,郝海春一个,薛守宁c,佟璐 一个 b,崔鹏飞一个,高亚男d,谢静b,杨本高一个 b,谢和平一个 b",,,,"评价: 钻井概况——饼化特征概述——饼化表面形貌扫描——饼化完整性系数——数值模拟结合松辽盆地地应力数据分析
启发: 他这个饼化完整性分析存疑。
不过他似乎研究了距离圆心不同位置的区域的粗糙度，我可以参考这个思路
作者信息: 高明中一个 b,郝海春一个,薛守宁c,佟璐 一个 b,崔鹏飞一个,高亚男d,谢静b,杨本高一个 b,谢和平一个 b"
284,利用X射线计算机断层扫描技术表征深岩心中开放和封闭岩石节理的表面粗糙度 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1365160917301594?via=ihub,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,CT扫描岩芯，分析粗糙度，粗糙度方向性,采样区域大小与JRC、JRC各向异性,,,,,,"标记: CT扫描岩芯，分析粗糙度，粗糙度方向性
评价: 采样区域大小与JRC、JRC各向异性"
290,使用不同冷却介质进行热处理后花岗岩的物理力学性能 - ScienceDirect,https://www.sciencedirect.com/science/article/pii/S1674775524005146,,www.sciencedirect.com,ScienceDirect,manual_or_institution_required,article_candidate,花岗岩 不同冷却介质冷却,实验做得很全，但是数据分析很浅,可以参考他的一些数据,"Haiyan Zhu a b, Zixi Jiao a b, Peng Zhao c, Xuanhe Tang a b, Shijie Chen a b, Lei Tao a b",,,,"标记: 花岗岩 不同冷却介质冷却
评价: 实验做得很全，但是数据分析很浅
启发: 可以参考他的一些数据
作者信息: Haiyan Zhu a b, Zixi Jiao a b, Peng Zhao c, Xuanhe Tang a b, Shijie Chen a b, Lei Tao a b"
