itemID,key,type,title,DOI,url,date,publicationTitle
500,HD8MWZSS,journalArticle,"冷却介质对花岗岩热冲击破裂程度的影响研究, 干热岩体热冲击后纵波波速演化规律研究, 不同结构形式的后期热液充填裂隙花岗岩常温下物理力学性质研究, 高温三轴应力下裂隙后期充填花岗岩渗透特性试验研究, 热冲击作用下花岗岩力学特性及其随冷却温度演变规律试验研究, 不同冷却模式下花岗岩强度对比与热破坏能力表征试验研究, 高温后花岗岩的物理力学特性试验研究, 青海共和盆地花岗岩高温热损伤力学特性试验研究, 热冲击作用下花岗岩宏观力学参量与热冲击速度相关规律试验研究, 热破裂花岗岩渗透率变化的临界温度, 高温均匀压力花岗岩热破裂声发射特性实验研究, 热力耦合作用鲁灰花岗岩蠕变声发射规律, 高温岩体地热钻井施工关键技术研究, 温度、三轴应力条件下砂岩渗透率阶段特征分析, 岩石热破裂与渗透性相关规律的试验研究, 西藏羊八井地区高温岩体地热开采方案研究, 高温4000m静水压力下钻进过程中花岗岩体变形特征, 花岗岩高温高压条件下冲击凿岩规律试验研究, 高温高压下花岗岩中钻孔围岩的热物理及力学特性试验研究, 花岗岩高温高压条件下冲击旋转破碎规律研究, 600℃内高温状态花岗岩遇水冷却后力学特性试验研究, 高温高压下花岗岩中钻孔变形规律实验研究, 三维应力下热破裂对花岗岩渗流规律影响的试验研究, 高温三维应力下鲁灰花岗岩蠕变本构关系的研究, 中高温三轴应力下鲁灰花岗岩热破裂声发射特征的试验研究, 高温作用下花岗岩三轴蠕变特征的实验研究, 高温高压条件下花岗岩切削破碎试验研究, 高温高压下花岗岩中钻孔变形失稳临界条件研究, 高温三维应力下花岗岩三维蠕变的模型研究, 热力耦合作用下花岗岩流变模型的本构关系研究, 20MN伺服控制高温高压岩体三轴试验机的研制, 显微CT试验技术与花岗岩热破裂特征的细观研究, 高温及三轴应力下花岗岩体力学特性的实验研究, 岩石热破裂的声发射现象, 砂岩的热破裂过程, 高温岩体地热资源模拟与预测方法, 随机介质固热耦合模型与高温岩体地热开发人工储留层二次破裂数值模拟, 随机非均质热弹性力学模型与岩石热破裂门槛值的数值试验研究, 高温岩体地热开发的块裂介质固流热耦合三维数值模拟",,"https://link.cnki.net/doi/10.13722/j.cnki.jrme.2022.0849, https://link.cnki.net/doi/10.13199/j.cnki.cst.2021.10.008, https://link.cnki.net/doi/10.13722/j.cnki.jrme.2020.0458, https://link.cnki.net/doi/10.13722/j.cnki.jrme.2020.0491, https://link.cnki.net/doi/10.16285/j.rsm.2019.1672, https://link.cnki.net/doi/10.13722/j.cnki.jrme.2019.0782, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnLgv90s7KxXJO81J4MklMrf_-KmI1c5zB7sFABjFVefqdR0S3DjhNgBQdQLSZJPDC3lPyW_hMvUohSholoEMvUKb2CECYpoZbc2V0ajQEZ9nCIf5EikDRlLvPw9GWVt0P4GjKA-tsIHzQ==&uniplatform=NZKPT&language=CHS, https://link.cnki.net/doi/10.13722/j.cnki.jrme.2019.0182, https://link.cnki.net/doi/10.13722/j.cnki.jrme.2019.0230, https://link.cnki.net/doi/10.13225/j.cnki.jccs.2013.1359, https://link.cnki.net/doi/10.13225/j.cnki.jccs.2012.07.016, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnLmvpekOAYHI1d9OXIvR7Ck8XdVATGrophQkPa9RiOPSJv5ZA8nYDQFHLV-KL2U4eJsHpSdcJkHr0z3OYTJ3aVP8cYFjBNoT3_FjICFLSKDhSivlzuaCmgR46S_LEFSCLI=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnKFgC4uCQuzal1t6KnrB4bUaQ8b0EiGLrR03WyNTXF2UpKIG2nfs29odRNo73j3BJY8_cAVaShh1ir3JzH5zH_Ej80uKErkezKZ62sRg0rRoVF8JX6IT13CftkLxr5cby8=&uniplatform=NZKPT&language=CHS, https://link.cnki.net/doi/10.16285/j.rsm.2011.03.014, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnIMM7s0rOCUctiLafnDSOM26eGkw8znIJ9TO_Ovovo7_KFo-PhSgnUODauuUZ2-Lojp6lUp1Ld16oU00NEAeo9s1G9yBpT2rU_fJcfjVSeXuxlaFAr8FuS86R85xit44Uk=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnKbINBi13zXlunZGloa4LqmOdOmZ9rCn88V4w55_Y_mDr1gXCHiOZf3biUPaC-cv69vJt-CZnRouo-QhgQRXsBS9s3uqE5Rvi5RmXeYjlX7Xd47MNBMhVq-72p-HkVcMVk=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnL-jVWKYAqKKxUxswZ-xYwUhrzFT0EtGwlkOHEIZFBbB91luqwy39j-YjztB8zWPJetUzhvCMX8Xo8C6K32GLzQb1sLlQ_tliP93Qj_Lr5WxoPmRpZl2_6mwQHA914nXBk=&uniplatform=NZKPT&language=CHS, https://link.cnki.net/doi/10.13225/j.cnki.jccs.2010.06.009, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnJjpMC7HtLLvx3moL-oZ9aVXVYcL1HscZqE6uBowZE9ZRoDRIYZGsnQgd06yAqdQ6G56mll2czwA3fijr8uK-GFr7XYycvlHf2Fs-WSv8_XYM2UfBHqdF5H_DK0j7A_j0o=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnJw1GgZB6VnyKlkltkKr9omgBXjWPnq9YTlqoKVKG8WX63uLxim91mv0IgFtCflsLTNHtiCrWouvxSpG34Fr6aRiWYgW6_0r7NAyUbenhYVTQIxeIUKmPU9dnn_po5jYvM=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnLh8s4xCy6XhdarJ-9gBdebIzUDym9WxH_8xhrDfUnIK6mKtMcK0JvkE2U1Mbzgsctt2ALDWqSqJMw6rlvPIQYf_9BpuG9G_v242OsSZzKgvDPF5ho8upwiAFfA-O4qOOA=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnIEVg-UhMb4eAci9ym1OptZh1JMdFRtFVNojPFrouYba0rFsRuvIJ8QQEYLGjMkmj1umu6xR46H0eGmdHmEBljHpDJG0tyfa65ojLLX9vrycwxJ-qIqCrCZmuXowk3EYHU=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnJTPff7hGBLAFHcrP_LT2TzgXOvEtci6GlDQip8gbMlc4ygFRuOEPFJ6tI4ll0z4jx519huKH7wfxKZ6PyaEFvezprvU5SsmBAjYPmP4o2mNvn2bmM98fYSO1PMtYF4qOQ=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnK5XIfc-oAujWjdFxqHcj8wGGZ_jHfvseBOUikw0kSVGOV9XZeVxuYEncQ8u0nNgayj6jbRBwJYkFuvFKzYvDgh0WBNojd2mK6fNOaSAXzMyMWJX3gtlUywmZoWukgSwww=&uniplatform=NZKPT&language=CHS, https://link.cnki.net/doi/10.16285/j.rsm.2009.11.039, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnJt2OA1xAc9tpkzoi1mWuxSh4qV41RgyEEocNIaxm9iW4FV_BXmzxMeHvsYUFjBJ0mNjZU92Keg98RxvOYrhT55zwvmPuDLCfi2ZofIbYTwRwxskrl3lrFF6tAZ-Wo-xs1pZBKHHogF1g==&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnISU3SVc2QBO-Vndq2EM4EWPfOLPrEaRLo9Abvvh6-orR81afqQw4jRr8IdtI5S2D47zo4QVFQdqjBmmPgPuIxqHWP2NaIICQctxHHeBSewD28Z3mJjWVBW0ftPLjSviUk=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnKRVW9IptqIXrb0S4zrLi34ThESDKRGntu-MLOxtihdBTWEliFInLH2MnTGhGijEdY1bQl1FZBjdwNOyzkUCdykmtkq0O0YdE_ziPOhXspgtZGcRLkv_Jpr_jntK80ewtk=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnK8Olnsy8v8k798WcPG0M9sFCo58l_z6rZmHUV2PdIy1TJsoi8DJxCG-H5ieYB52Y6HD74WR7x032tv-isxzX4deVLSm3Sl9j58UZsckSSO49FtSV-GqtVphNt9FSrWtkU=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnJIQvudC5WcrEt-ew__PxnmDWAD_LrHoxMu-eM2ChzDjcf6fDGtVZbXOE6FpvyaXgT1SwxbldS_ql9Q5LyWjz2OW8q_pr7mP9FwkXBbEhmyd1ZYlC52aBkw3u1TbRCDJOM=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnLDlEeyvG1m1VUJ5ZnQPR2Qsmil2ux4JsR9p8jD9rmzohNqruaNNC8H9OcfN-3ZmryZZWLCGSarH5LCk0poMSkV-k_5L1hu7YWUsfmcyf2poLj4REAF0_K9Yu0333RGYes=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnI9bUcM6QsX_y7-fuk9-cxyu43UMXeZeI8u3Mz2hXEmU4s-DJ-cBHbIigp2RBU3Fu2DuMowuZ1WonvpXw3Q0cvYc_CFo_0WKX5EOS5MDoj3tTHr9P1_9pbK70zsbEV5ZgU=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnLaq21P6OCPeGMrz1FgsaXkKodmeqS-JI0jQB1TtHfsdhu5-c7X_6g8fl_k8dsB5wTZ7IGpYkC6YCmqXHKx5RfOCqEo0INT3wvMbgVuwg9YESNXDlyle_zHN6myay16XHg=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnL5H-aULPsdHJX1mRap6cn7iQPdYCE__MnHeEsUEL1aJb36Ze8hcZ4IpnJlKix7f0oqhJOMw59he36f1lkG9ToIEXjc8GUz2hFzjrVw5Yd1imuZxLHxcKGCWLvy72rKz9s=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnKfEtiukECcQfKO200zS_V3skqvpG48dpMyujvKDiXi8OvvJeVOTL7PqimTUPG9En0iGmACJ-0FgocF3bccICvtjLTOuI1OLuRZooPhHkNJwFPyWvk_lMvhfE3bMsOuPto=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnKLBH26bKM9gBgTA39U9BqdYtwL7wS6lun1PVcSlUN0JrWhRWl1PkO0mBwmXd40MiLDTs_xziRNwNqHuNkJoVxhc6-NH-tLwrfBfwDvRmPxqR-JoaV8rif9uXqUsnmiot4=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnLZs7OSeQfZESD3d91yycsbVnUBjRZfwi9YTv_PpvmLHSa-uwNoMjOe9AlJW9hoWQnj_SD_vHuMRg7HaTZGGZIZtsr1OpR1fxilB53VQavl6KcY1aKKArTOvzw65LAwLZQ=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnKe5CBkMxO1Jl-ZEWC3z_mgHQf3kduhGnHLgXM6O7XEwWj47Ob_-OUxHIncXh4FyBOjPqchu5Dl_aiZWgRMqSZvtlR6OtvgONCyhvNojtsKytFxV8yy6vCW8S_0SSTXu_0=&uniplatform=NZKPT&language=CHS, https://kns.cnki.net/kcms2/article/abstract?v=Y2wviAwYlnLEWmYk4rWUDO6_1V67iTgaRJuUc9DBiD3LcYtYVCYS-uvVqFvNrEnFm8fYJHTqgWffhoQ1qFCbzzvVjLeKYIXwUdbzeg0Worff7WyurgbgJdHxZ11yRWV5vmzKLugVDdQ=&uniplatform=NZKPT&language=CHS",2023-00-00 2023 2021 2020 2019 2014 2012 2011 2010 2009 2008 %V 2006 2005 2004 2002,岩石力学与工程学报
501,RQ29MZDR,journalArticle,Real-time mode-I fracture toughness and fracture characteristics of granite from 20 °C to 600 °C,10.1016/j.engfracmech.2022.109001,https://www.sciencedirect.com/science/article/pii/S001379442200724X,2023-01-01 2023-01-01,Engineering Fracture Mechanics
508,7IF2KVXD,journalArticle,Mode-I fracture toughness and mechanisms of Salt-Rock gypsum interlayers under real-time high-temperature conditions,10.1016/j.engfracmech.2020.107357,https://www.sciencedirect.com/science/article/pii/S0013794420309371,2020-12-01 2020-12-01,Engineering Fracture Mechanics
518,NT77BUP4,webpage,Study on the Stability and Seepage Characteristics of Underwater Shield Tunnels under High Water Pressure Seepage-All Databases,,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:001100353500001,,
525,83WGZ3L5,journalArticle,石灰岩热冲击破裂二维分形参数演化规律研究,10.13722/j.cnki.jrme.2021.0791,,2022-00-00 2022,岩石力学与工程学报
526,D4DAWGDL,journalArticle,砂岩热冲击破裂特征及其孔隙连通性分析,,,2022-00-00 2022,岩土工程学报
527,D3N2S8WY,journalArticle,高温后花岗岩渗透性及其演变规律试验研究,10.13722/j.cnki.jrme.2020.1026,,2021-00-00 2021,岩石力学与工程学报
529,ZMVQ23KT,journalArticle,原位应力状态下花岗岩热变形及热膨胀系数演变规律试验研究,10.16285/j.rsm.2019.2191,,2020-00-00 2020,岩土力学
532,RCPCJCVH,journalArticle,高温后花岗岩的物理力学特性试验研究,,,2020-00-00 2020,中南大学学报(自然科学版)
535,9SN75K8S,journalArticle,混凝土声发射信号频率特征与强度参数的相关性试验研究,,,2015-00-00 2015,中南大学学报(自然科学版)
536,JQ4XK3S8,journalArticle,高温岩体地热钻井施工关键技术研究,,,2011-00-00 2011,岩石力学与工程学报
537,SUGPHJPX,journalArticle,高温高压下花岗岩中钻孔围岩的热物理及力学特性试验研究,,,2010-00-00 2010,岩石力学与工程学报
538,XIMLPAKF,journalArticle,600℃内高温状态花岗岩遇水冷却后力学特性试验研究,,,2010-00-00 2010,岩石力学与工程学报
539,RNH562QS,journalArticle,高温高压下花岗岩中钻孔变形规律实验研究,,,2010-00-00 2010,岩土工程学报
540,EF928H5V,journalArticle,高温高压下花岗岩中钻孔变形失稳临界条件研究,,,2009-00-00 2009,岩石力学与工程学报
541,RCL5S49X,journalArticle,热力耦合作用下花岗岩流变模型的本构关系研究,,,2009-00-00 2009,岩石力学与工程学报
542,L7FQSFER,journalArticle,高温静水应力状态花岗岩中钻孔围岩的流变实验研究,,,2008-00-00 2008,岩石力学与工程学报
543,J84Q4ACA,journalArticle,显微CT试验技术与花岗岩热破裂特征的细观研究,,,2008-00-00 2008,岩石力学与工程学报
548,NAP3LVZD,journalArticle,砂岩热冲击破裂特征及其孔隙连通性分析,,,2022-00-00 2022,岩土工程学报
560,2L4PEH48,journalArticle,高温后花岗岩的物理力学特性试验研究,,,2020-00-00 2020,中南大学学报(自然科学版)
566,K9P97V8K,journalArticle,混凝土声发射信号频率特征与强度参数的相关性试验研究,,,2015-00-00 2015,中南大学学报(自然科学版)
568,CPNIL47V,journalArticle,高温岩体地热钻井施工关键技术研究,,,2011-00-00 2011,岩石力学与工程学报
570,HTBLNS3V,journalArticle,高温高压下花岗岩中钻孔围岩的热物理及力学特性试验研究,,,2010-00-00 2010,岩石力学与工程学报
572,C52723TD,journalArticle,600℃内高温状态花岗岩遇水冷却后力学特性试验研究,,,2010-00-00 2010,岩石力学与工程学报
574,L25VYZF2,journalArticle,高温高压下花岗岩中钻孔变形规律实验研究,,,2010-00-00 2010,岩土工程学报
576,EZFUGILR,journalArticle,高温高压下花岗岩中钻孔变形失稳临界条件研究,,,2009-00-00 2009,岩石力学与工程学报
578,GEXU48ZQ,journalArticle,热力耦合作用下花岗岩流变模型的本构关系研究,,,2009-00-00 2009,岩石力学与工程学报
580,E2DFYJUF,journalArticle,高温静水应力状态花岗岩中钻孔围岩的流变实验研究,,,2008-00-00 2008,岩石力学与工程学报
582,222EZE6A,journalArticle,显微CT试验技术与花岗岩热破裂特征的细观研究,,,2008-00-00 2008,岩石力学与工程学报
604,99ERZWPV,journalArticle,A comprehensive review on mechanical responses of granite in enhanced geothermal systems (EGSs),10.1016/j.jclepro.2022.135378,https://www.sciencedirect.com/science/article/pii/S0959652622049526,2023-01-10 2023-01-10,Journal of Cleaner Production
606,KWY3HY4G,journalArticle,Experimental and numerical simulation research on hot dry rock wellbore stability under different cooling methods,10.1016/j.geothermics.2024.102977,https://www.sciencedirect.com/science/article/pii/S037565052400066X,2024-05-01 2024-05-01,Geothermics
610,TC53DP3D,journalArticle,Effect of water-cooling shock on fracture initiation and morphology of high-temperature granite: Application of hydraulic fracturing to enhanced geothermal systems,10.1016/j.apenergy.2023.120858,https://www.sciencedirect.com/science/article/pii/S0306261923002222,2023-05-01 2023/05/01,Applied Energy
614,UP7K35RL,journalArticle,"Experimental studies on the physical and mechanical properties of heated rock by air, water and high-viscosity fluid cooling",10.1016/j.gete.2022.100315,https://www.sciencedirect.com/science/article/pii/S2352380822000041,2022-09-01 2022-09-01,Geomechanics for Energy and the Environment
631,4736URKU,webpage,热损伤对花岗岩导热系数不均匀性的影响 |语义学者,,https://www.semanticscholar.org/paper/Thermal-damage-effect-on-the-thermal-conductivity-Li-Long/7b4d3fe9318615c25d14a993d160043569f36cca,,
639,YSI9IA2J,journalArticle,不同冷却速率下干热花岗岩渗透率演化特征对比研究,,https://link.cnki.net/doi/10.13722/j.cnki.jrme.2023.0575,2024-00-00 2024,岩石力学与工程学报
640,9UX8ERK3,journalArticle,Saturated heating and quenching of three crustal rocks and implications for thermal stimulation of permeability in geothermal reservoirs,10.1016/j.ijrmms.2015.09.023,https://www.sciencedirect.com/science/article/pii/S1365160915300526,2015-12-01 2015-12-01,International Journal of Rock Mechanics and Mining Sciences
648,48BBXKSQ,webpage,不同冷却处理下热花岗岩物理力学变化的实验研究 - ScienceDirect,,https://www.sciencedirect.com/science/article/pii/S0960148121011435,,
653,5KZ6MEUP,journalArticle,Spatially distributed damage in sandstone under stress-freeze-thaw coupling conditions,10.1016/j.jrmge.2022.04.007,https://www.sciencedirect.com/science/article/pii/S1674775522001044,2022-12-01 2022-12-01,Journal of Rock Mechanics and Geotechnical Engineering
655,X6NXUAKJ,journalArticle,Spatial gradient distributions of thermal shock-induced damage to granite,10.1016/j.jrmge.2020.05.004,https://www.sciencedirect.com/science/article/pii/S1674775520301025,2020-10-01 2020-10-01,Journal of Rock Mechanics and Geotechnical Engineering
656,JBHFHRJ6,journalArticle,Quantification of thermally-induced microcracks in granite using X-ray CT imaging and analysis,10.1016/j.geothermics.2019.04.007,https://www.sciencedirect.com/science/article/pii/S0375650518303778,2019-09-01 2019-09-01,Geothermics
670,NI49N7RW,webpage,澳大利亚Strathbogie花岗岩在地应力和温度条件下的力学行为：在地热能开采中的应用 - ScienceDirect,,https://www.sciencedirect.com/science/article/pii/S0375650516300785,,
671,BBFFUML2,webpage,Mechanical behaviour of Australian Strathbogie granite under in-situ stress and temperature conditions: An application to geothermal energy extraction | Request PDF,,https://www.researchgate.net/publication/307955896_Mechanical_behaviour_of_Australian_Strathbogie_granite_under_in-situ_stress_and_temperature_conditions_An_application_to_geothermal_energy_extraction,,
672,8S8Y4P8F,journalArticle,Mechanical behaviour of Australian Strathbogie granite under in-situ stress and temperature conditions: An application to geothermal energy extraction,10.1016/j.geothermics.2016.07.002,https://www.sciencedirect.com/science/article/pii/S0375650516300785,2017-01-01 2017-01-01,Geothermics
674,NCF8V3XN,journalArticle,"Experimental investigation of quenching effect on mechanical, microstructural and flow characteristics of reservoir rocks: Thermal stimulation method for geothermal energy extraction",10.1016/j.petrol.2017.12.033,https://www.sciencedirect.com/science/article/pii/S0920410517309907,2018-03-01 2018-03-01,Journal of Petroleum Science and Engineering
675,QJ9XKF8J,journalArticle,Effect of cooling methods on mechanical behaviors and thermal damage distributions of granite: Experiments and simulations,10.1016/j.geothermics.2023.102796,https://www.sciencedirect.com/science/article/pii/S0375650523001505,2023-11-01 2023/11/01,Geothermics
677,QD8NC8SE,journalArticle,An investigation on the deterioration of physical and mechanical properties of granite after cyclic thermal shock,10.1016/j.geothermics.2021.102252,https://www.sciencedirect.com/science/article/pii/S0375650521002091,2021-12-01 2021-12-01,Geothermics
682,S6547QDP,journalArticle,Changes in thermomechanical properties due to air and water cooling of hot dry granite rocks under unconfined compression,10.1016/j.renene.2021.02.019,https://www.sciencedirect.com/science/article/pii/S0960148121001865,2021-06-01 2021-06-01,Renewable Energy
685,3GFT4NXK,journalArticle,An experimental investigation on thermal damage and failure mechanical behavior of granite after exposure to different high temperature treatments,10.1016/j.geothermics.2016.09.008,https://www.sciencedirect.com/science/article/pii/S0375650516301110,2017-01-01 2017-01-01,Geothermics
687,Q988AE4I,journalArticle,Temperature-dependent mechanical behaviour of Australian Strathbogie granite with different cooling treatments,10.1016/j.enggeo.2017.09.012,https://www.sciencedirect.com/science/article/pii/S0013795217304593,2017-11-07 2017-11-07,Engineering Geology
689,XZ6CWYL9,journalArticle,Investigation of high-temperature effects on the strengthening and degradation of mechanical property in sandstone,10.1016/j.apenergy.2023.122532,https://www.sciencedirect.com/science/article/pii/S0306261923018962,2024-03-01 2024-03-01,Applied Energy
690,Z33T959M,journalArticle,Experimental investigation of thermomechanical behaviour of clay-rich sandstone at extreme temperatures followed by cooling treatments,10.1016/j.ijrmms.2018.04.048,https://www.sciencedirect.com/science/article/pii/S1365160917310353,2018-07-01 2018-07-01,International Journal of Rock Mechanics and Mining Sciences
692,3LQ4DYPY,journalArticle,Recent progress in X-ray CT as a geosciences tool,10.1016/j.apgeochem.2006.02.010,https://www.sciencedirect.com/science/article/pii/S0883292706000503,2006-05-01 2006-05-01,Applied Geochemistry
695,9DR94KHG,journalArticle,"Acquisition, optimization and interpretation of X-ray computed tomographic imagery: applications to the geosciences",10.1016/S0098-3004(00)00116-3,https://www.sciencedirect.com/science/article/pii/S0098300400001163,2001-05-01 2001-05-01,Computers & Geosciences
697,UIE5AR92,journalArticle,Simultaneous segmentation and beam-hardening correction in computed microtomography of rock cores,10.1016/j.cageo.2013.03.015,https://www.sciencedirect.com/science/article/pii/S0098300413000794,2013-07-01 2013-07-01,Computers & Geosciences
698,ZQDCBUWN,journalArticle,Beam hardening correction for X-ray computed tomography of heterogeneous natural materials,10.1016/j.cageo.2014.03.003,https://www.sciencedirect.com/science/article/pii/S0098300414000533,2014-06-01 2014-06-01,Computers & Geosciences
702,2SXALJ3Q,journalArticle,An insight into pore-network models of high-temperature heat-treated sandstones using computed tomography,10.1016/j.jngse.2020.103227,https://www.sciencedirect.com/science/article/pii/S1875510020300810,2020-05-01 2020-05-01,Journal of Natural Gas Science and Engineering
705,2VNJEK59,journalArticle,Factors affecting pore structure of granite under cyclic heating and cooling: A nuclear magnetic resonance investigation,10.1016/j.geothermics.2021.102198,https://www.sciencedirect.com/science/article/pii/S0375650521001589,2021-11-01 2021-11-01,Geothermics
707,Y57BBX37,journalArticle,Experimental comparison of mechanical properties and fractal characteristics of geothermal reservoir rocks after different cooling treatments,10.1016/j.egyr.2022.03.207,https://www.sciencedirect.com/science/article/pii/S2352484722007612,2022-11-01 2022-11-01,Energy Reports
712,6K7SVKLN,journalArticle,A NEW METHOD FOR CALCULATING FRACTAL DIMENSIONS OF POROUS MEDIA BASED ON PORE SIZE DISTRIBUTION,10.1142/S0218348X18500068,https://doi.org/10.1142/S0218348X18500068,2018-00-00 2018,Fractals
713,T859V3WG,journalArticle,A review on pore structure characterization in tight sandstones,10.1016/j.earscirev.2017.12.003,https://www.sciencedirect.com/science/article/pii/S0012825217305226,2018-02-01 2018-02-01,Earth-Science Reviews
715,4AIKUZNI,journalArticle,"Fractal-geometry techniques in the quantification of complex rock structures: A special view on scaling regimes, inhomogeneity and anisotropy",10.1016/j.jsg.2012.10.002,https://www.sciencedirect.com/science/article/pii/S0191814112002222,2013-01-01 2013-01-01,Journal of Structural Geology
722,7T5TC2U6,journalArticle,"Investigation of pore structure and fractal characteristics of organic-rich shale reservoirs: A case study of Lower Cambrian Qiongzhusi formation in Malong block of eastern Yunnan Province, South China",10.1016/j.marpetgeo.2015.11.004,https://www.sciencedirect.com/science/article/pii/S0264817215301288,2016-02-01 2016-02-01,Marine and Petroleum Geology
725,SP4L87BJ,journalArticle,Relationship between joint roughness coefficient and fractal dimension of rock fracture surfaces,10.1016/j.ijrmms.2015.01.007,https://www.sciencedirect.com/science/article/pii/S1365160915000143,2015-04-01 2015-04-01,International Journal of Rock Mechanics and Mining Sciences
740,I5E8K3LL,journalArticle,Experimental study on permeability characteristics and its evolution of granite after high temperature,,http://dx.doi.org/10.13722/j.cnki.jrme.2020.1026,2021-00-00 2021,Chinese Journal of Rock Mechanics and Engineering
742,6635B2TB,journalArticle,"Experimental study on mechanical properties of granite taken from Gonghe basin, Qinghai province after high temperature thermal damage",,http://dx.doi.org/10.13722/j.cnki.jrme.2019.0182,2020-00-00 2020,Chinese Journal of Rock Mechanics and Engineering
744,FCWUX5M3,journalArticle,Experimental investigations of compressive strength and thermal damage capacity characterization of granite under different cooling modes,,http://dx.doi.org/10.13722/j.cnki.jrme.2019.0782,2020-00-00 2020,Chinese Journal of Rock Mechanics and Engineering
746,FPLMZQD2,journalArticle,Experimental study on the relationship between macroscopic mechanical parameters of granite and thermal shock velocity under thermal shock,,http://dx.doi.org/10.13722/j.cnki.jrme.2019.0230,2019-00-00 2019,Chinese Journal of Rock Mechanics and Engineering
748,T8BLY9VB,journalArticle,Experimental studies on the effect of cyclic thermal shock and cooling methods on the mechanical properties and fracture behavior of prefabricated fissured sandstone,10.1016/j.tafmec.2022.103576,https://www.sciencedirect.com/science/article/pii/S0167844222003202,2022-12-01 2022-12-01,Theoretical and Applied Fracture Mechanics
754,RJYXHWFD,journalArticle,石灰岩热冲击破裂二维分形参数演化规律研究,,http://dx.doi.org/10.13722/j.cnki.jrme.2021.0791,2022-00-00 2022,Chinese Journal of Rock Mechanics and Engineering
756,LI5C6HE9,journalArticle,高温后花岗岩的物理力学特性试验研究,,http://dx.doi.org/10.11817/j.issn.1672-7207.2020.01.022,2020-00-00 2020,Zhongnan Daxue Xuebao (Ziran Kexue Ban)/Journal of Central South University (Science and Technology)
758,EMCZGCEZ,journalArticle,传导加热下花岗岩中热冲击因子试验测定与演变规律分析,,http://dx.doi.org/10.13722/j.cnki.jrme.2020.0101,2020-00-00 2020,Chinese Journal of Rock Mechanics and Engineering
760,JKPUKA4E,conferencePaper,Rheological deformation and failure laws of boreholes in granite under thermo-mechanical coupling and its application in deep hole drilling of hot dry rock for geothermal energy exploitation,,http://dx.doi.org/10.1088/1755-1315/570/3/032045,2020-00-00 2020,
762,5CHSE7Z2,journalArticle,Experimental research on relationship between frequency characteristics of acoustic emission and strength parameter in concrete,,http://dx.doi.org/10.11817/j.issn.1672-7207.2015.04.040,2015-00-00 2015,Zhongnan Daxue Xuebao (Ziran Kexue Ban)/Journal of Central South University (Science and Technology)
766,FQQR9DII,journalArticle,Key technologies of hot dry rock drilling during construction,,,2011-00-00 2011,Chinese Journal of Rock Mechanics and Engineering
768,ZDHSCTW9,journalArticle,Experimental research on mechanical properties of water-cooled granite under high temperatures within 600°C,,,2010-00-00 2010,Chinese Journal of Rock Mechanics and Engineering
770,C3FTC6Q9,journalArticle,Experimental study of thermophysico-mechanical property of drilling surrounding rock in granite under high temperature and high pressure,,,2010-00-00 2010,Chinese Journal of Rock Mechanics and Engineering
